Series,Contract No.,BuySell,Contract,Price,Premium Amount,Brokerage Fee,VAT,WH,Charge Amount   Date  
S50M19C1100 ,SH-00645 ,S ,5 ,20.00 ,20000.00 ,175.50 ,12.29 ,0.00 ,187.79
S50M19P1050 ,SH-00646 ,S ,2 ,17.00 ,6800.00 ,70.20 ,4.91 ,0.00 ,75.11   26032019
S50M19 ,SH-00596 ,S ,1 ,1075.60 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00597 ,S ,2 ,1075.60 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SH-00598 ,S ,3 ,1075.60 ,0.00 ,51.30 ,3.59 ,0.00 ,54.89
S50M19 ,SH-00599 ,S ,1 ,1075.60 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00600 ,S ,1 ,1075.60 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00601 ,S ,1 ,1075.60 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00602 ,S ,1 ,1075.60 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00603 ,S ,1 ,1075.60 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00604 ,S ,3 ,1075.60 ,0.00 ,51.30 ,3.59 ,0.00 ,54.89
S50M19 ,SH-00605 ,S ,1 ,1075.60 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00606 ,S ,1 ,1075.60 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00607 ,S ,5 ,1075.60 ,0.00 ,85.50 ,5.99 ,0.00 ,91.49
S50M19 ,SH-00608 ,S ,2 ,1075.60 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SH-00609 ,S ,2 ,1075.60 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SH-00610 ,S ,5 ,1075.60 ,0.00 ,85.50 ,5.99 ,0.00 ,91.49
S50M19 ,BH-00611 ,B ,2 ,1077.00 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,BH-00612 ,B ,3 ,1077.00 ,0.00 ,51.30 ,3.59 ,0.00 ,54.89
S50M19 ,BH-00613 ,B ,5 ,1077.00 ,0.00 ,85.50 ,5.99 ,0.00 ,91.49
S50M19 ,BH-00614 ,B ,3 ,1077.00 ,0.00 ,51.30 ,3.59 ,0.00 ,54.89
S50M19 ,BH-00615 ,B ,1 ,1077.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BH-00616 ,B ,5 ,1077.00 ,0.00 ,85.50 ,5.99 ,0.00 ,91.49
S50M19 ,BH-00617 ,B ,1 ,1077.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00618 ,S ,19 ,1077.40 ,0.00 ,324.90 ,22.74 ,0.00 ,347.64
S50M19 ,SH-00619 ,S ,1 ,1077.40 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BH-00620 ,B ,2 ,1077.10 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,BH-00621 ,B ,5 ,1077.10 ,0.00 ,85.50 ,5.99 ,0.00 ,91.49
S50M19 ,BH-00622 ,B ,1 ,1077.10 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BH-00623 ,B ,10 ,1077.10 ,0.00 ,171.00 ,11.97 ,0.00 ,182.97
S50M19 ,BH-00624 ,B ,1 ,1077.10 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BH-00625 ,B ,1 ,1077.10 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00626 ,S ,14 ,1078.50 ,0.00 ,239.40 ,16.76 ,0.00 ,256.16
S50M19 ,SH-00627 ,S ,3 ,1078.50 ,0.00 ,51.30 ,3.59 ,0.00 ,54.89
S50M19 ,SH-00628 ,S ,1 ,1078.50 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00629 ,S ,2 ,1078.50 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SH-00630 ,S ,20 ,1082.50 ,0.00 ,342.00 ,23.88 ,0.00 ,365.88
S50M19C1100 ,SH-00631 ,S ,1 ,17.00 ,3400.00 ,35.10 ,2.46 ,0.00 ,37.56
S50M19C1100 ,SH-00632 ,S ,1 ,17.00 ,3400.00 ,35.10 ,2.45 ,0.00 ,37.55   28032019
S50M19P1025 ,BU-00363 ,B ,3 ,6.70 ,-4020.00 ,105.30 ,7.37 ,0.00 ,112.67
S50M19P1025 ,BU-00364 ,B ,1 ,6.70 ,-1340.00 ,35.10 ,2.46 ,0.00 ,37.56
S50M19P1025 ,BU-00365 ,B ,6 ,6.70 ,-8040.00 ,210.60 ,14.74 ,0.00 ,225.34  29032019
S50M19 ,BH-00410 ,B ,40 ,1089.20 ,0.00 ,684.00 ,47.88 ,0.00 ,731.88
S50M19 ,BU-00411 ,B ,27 ,1089.00 ,0.00 ,461.70 ,32.32 ,0.00 ,494.02
S50M19 ,BU-00412 ,B ,23 ,1089.00 ,0.00 ,393.30 ,27.53 ,0.00 ,420.83
S50M19 ,SE-00413 ,S ,10 ,1087.20 ,0.00 ,171.00 ,11.97 ,0.00 ,182.97
S50M19 ,SE-00414 ,S ,5 ,1087.20 ,0.00 ,85.50 ,5.99 ,0.00 ,91.49
S50M19 ,SE-00415 ,S ,1 ,1087.20 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SE-00416 ,S ,1 ,1087.20 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SE-00417 ,S ,3 ,1087.10 ,0.00 ,51.30 ,3.59 ,0.00 ,54.89
S50M19 ,SE-00418 ,S ,1 ,1087.10 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SE-00419 ,S ,1 ,1087.10 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SE-00420 ,S ,5 ,1087.10 ,0.00 ,85.50 ,5.99 ,0.00 ,91.49
S50M19 ,SE-00421 ,S ,1 ,1087.10 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SE-00422 ,S ,5 ,1087.10 ,0.00 ,85.50 ,5.99 ,0.00 ,91.49
S50M19 ,SE-00423 ,S ,6 ,1087.10 ,0.00 ,102.60 ,7.18 ,0.00 ,109.78
S50M19 ,SE-00424 ,S ,2 ,1087.10 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SE-00425 ,S ,2 ,1087.00 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SE-00426 ,S ,1 ,1087.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SE-00427 ,S ,2 ,1087.00 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SE-00428 ,S ,4 ,1087.00 ,0.00 ,68.40 ,4.79 ,0.00 ,73.19
S50M19 ,BU-00429 ,B ,1 ,1088.10 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00430 ,B ,1 ,1088.10 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00431 ,B ,3 ,1088.10 ,0.00 ,51.30 ,3.59 ,0.00 ,54.89
S50M19 ,BU-00432 ,B ,1 ,1088.10 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00433 ,B ,4 ,1088.10 ,0.00 ,68.40 ,4.76 ,0.00 ,73.16
S50M19P1000 ,SH-00434 ,S ,1 ,3.10 ,620.00 ,35.10 ,2.46 ,0.00 ,37.56
S50M19P1000 ,SH-00435 ,S ,9 ,3.10 ,5580.00 ,315.90 ,22.11 ,0.00 ,338.01
S50M19P1000 ,SH-00436 ,S ,2 ,3.00 ,1200.00 ,70.20 ,4.91 ,0.00 ,75.11
S50M19P1000 ,SH-00437 ,S ,3 ,3.00 ,1800.00 ,105.30 ,7.37 ,0.00 ,112.67
S50M19P1000 ,SH-00438 ,S ,2 ,3.00 ,1200.00 ,70.20 ,4.91 ,0.00 ,75.11
S50M19P1000 ,SH-00439 ,S ,10 ,3.00 ,6000.00 ,351.00 ,24.57 ,0.00 ,375.57
S50M19P1000 ,SH-00440 ,S ,2 ,3.00 ,1200.00 ,70.20 ,4.91 ,0.00 ,75.11
S50M19P1000 ,SH-00441 ,S ,1 ,3.00 ,600.00 ,35.10 ,2.46 ,0.00 ,37.56
S50M19P1000 ,SH-00442 ,S ,4 ,3.10 ,2480.00 ,140.40 ,9.83 ,0.00 ,150.23
S50M19P1000 ,SH-00443 ,S ,10 ,3.00 ,6000.00 ,351.00 ,24.57 ,0.00 ,375.57
S50M19P1000 ,SH-00444 ,S ,3 ,3.10 ,1860.00 ,105.30 ,7.37 ,0.00 ,112.67
S50M19P1025 ,BU-00445 ,B ,1 ,5.90 ,-1180.00 ,35.10 ,2.46 ,0.00 ,37.56
S50M19P1025 ,BU-00446 ,B ,15 ,5.90 ,-17700.00 ,526.50 ,36.86 ,0.00 ,563.36
S50M19P1025 ,BU-00447 ,B ,1 ,5.90 ,-1180.00 ,35.10 ,2.46 ,0.00 ,37.56
S50M19P1025 ,BU-00448 ,B ,10 ,5.90 ,-11800.00 ,351.00 ,24.57 ,0.00 ,375.57
S50M19P1025 ,BU-00449 ,B ,20 ,5.90 ,-23600.00 ,702.00 ,49.14 ,0.00 ,751.14
S50M19P1025 ,BU-00450 ,B ,1 ,5.90 ,-1180.00 ,35.10 ,2.46 ,0.00 ,37.56
S50M19P1025 ,BU-00451 ,B ,1 ,5.90 ,-1180.00 ,35.10 ,2.46 ,0.00 ,37.56
S50M19P1025 ,BU-00452 ,B ,1 ,5.90 ,-1180.00 ,35.10 ,2.45 ,0.00 ,37.55   01042019
S50M19 ,SE-00423 ,S ,3 ,1090.70 ,0.00 ,51.30 ,3.59 ,0.00 ,54.89
S50M19 ,SE-00424 ,S ,1 ,1090.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SE-00425 ,S ,2 ,1090.70 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SE-00426 ,S ,4 ,1090.70 ,0.00 ,68.40 ,4.79 ,0.00 ,73.19
S50M19 ,SH-00427 ,S ,2 ,1090.50 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SH-00428 ,S ,10 ,1090.50 ,0.00 ,171.00 ,11.97 ,0.00 ,182.97
S50M19 ,SH-00429 ,S ,1 ,1090.50 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00430 ,S ,1 ,1090.50 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00431 ,S ,1 ,1090.50 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00432 ,S ,1 ,1090.50 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00433 ,S ,1 ,1090.50 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00434 ,S ,3 ,1090.50 ,0.00 ,51.30 ,3.58 ,0.00 ,54.88   02042019
S50M19 ,SH-00364 ,S ,2 ,1090.00 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SH-00365 ,S ,4 ,1090.00 ,0.00 ,68.40 ,4.79 ,0.00 ,73.19
S50M19 ,SH-00366 ,S ,1 ,1090.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00367 ,S ,5 ,1090.00 ,0.00 ,85.50 ,5.99 ,0.00 ,91.49
S50M19 ,SH-00368 ,S ,1 ,1090.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00369 ,S ,1 ,1090.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00370 ,S ,1 ,1090.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00371 ,S ,1 ,1090.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00372 ,S ,1 ,1090.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00373 ,S ,1 ,1090.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00374 ,S ,1 ,1090.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00375 ,S ,1 ,1090.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BH-00376 ,B ,5 ,1091.30 ,0.00 ,85.50 ,5.99 ,0.00 ,91.49
S50M19 ,BH-00377 ,B ,1 ,1091.30 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BH-00378 ,B ,10 ,1091.30 ,0.00 ,171.00 ,11.97 ,0.00 ,182.97
S50M19 ,BH-00379 ,B ,1 ,1091.30 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BH-00380 ,B ,2 ,1091.30 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,BH-00381 ,B ,3 ,1091.30 ,0.00 ,51.30 ,3.59 ,0.00 ,54.89
S50M19 ,BH-00382 ,B ,6 ,1091.30 ,0.00 ,102.60 ,7.18 ,0.00 ,109.78
S50M19 ,BH-00383 ,B ,1 ,1091.30 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BH-00384 ,B ,1 ,1091.30 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00385 ,B ,5 ,1091.30 ,0.00 ,85.50 ,5.99 ,0.00 ,91.49
S50M19 ,BU-00386 ,B ,1 ,1091.30 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00387 ,B ,1 ,1091.30 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00388 ,B ,1 ,1091.30 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00389 ,B ,1 ,1091.30 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00390 ,B ,2 ,1091.30 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,BU-00391 ,B ,6 ,1091.30 ,0.00 ,102.60 ,7.18 ,0.00 ,109.78
S50M19 ,BU-00392 ,B ,1 ,1091.30 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00393 ,B ,2 ,1091.30 ,0.00 ,34.20 ,2.34 ,0.00 ,36.54   03042019
S50M19P1025 ,BU-00358 ,B ,30 ,2.50 ,-15000.00 ,1053.00 ,73.71 ,0.00 ,1126.71    10042019
S50M19 ,BU-00313 ,B ,5 ,1102.40 ,0.00 ,85.50 ,5.99 ,0.00 ,91.49   17042019
S50M19 ,BU-00320 ,B ,9 ,1107.20 ,0.00 ,153.90 ,10.77 ,0.00 ,164.67
S50M19 ,BU-00321 ,B ,20 ,1107.20 ,0.00 ,342.00 ,23.94 ,0.00 ,365.94
S50M19 ,BU-00322 ,B ,2 ,1107.20 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,BU-00323 ,B ,1 ,1107.20 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00324 ,B ,1 ,1107.20 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00325 ,B ,1 ,1107.20 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00326 ,B ,1 ,1107.20 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00327 ,B ,2 ,1107.20 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,BU-00328 ,B ,2 ,1107.20 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SE-00329 ,S ,14 ,1107.00 ,0.00 ,239.40 ,16.76 ,0.00 ,256.16
S50M19 ,SE-00330 ,S ,1 ,1107.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SE-00331 ,S ,10 ,1107.00 ,0.00 ,171.00 ,11.97 ,0.00 ,182.97
S50M19 ,SE-00332 ,S ,2 ,1107.00 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SE-00333 ,S ,1 ,1107.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SE-00334 ,S ,2 ,1107.00 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SE-00335 ,S ,2 ,1107.00 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SE-00336 ,S ,1 ,1107.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SE-00337 ,S ,1 ,1107.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SE-00338 ,S ,2 ,1107.00 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SE-00339 ,S ,1 ,1107.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SE-00340 ,S ,1 ,1107.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SE-00341 ,S ,1 ,1107.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00342 ,B ,25 ,1106.30 ,0.00 ,427.50 ,29.93 ,0.00 ,457.43
S50M19 ,BU-00343 ,B ,1 ,1106.30 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00344 ,B ,1 ,1106.30 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00345 ,B ,6 ,1106.30 ,0.00 ,102.60 ,7.18 ,0.00 ,109.78
S50M19 ,BU-00346 ,B ,7 ,1106.30 ,0.00 ,119.70 ,8.38 ,0.00 ,128.08
S50M19 ,BU-00347 ,B ,10 ,1106.30 ,0.00 ,171.00 ,11.97 ,0.00 ,182.97
S50M19 ,SE-00348 ,S ,2 ,1106.70 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SE-00349 ,S ,20 ,1106.70 ,0.00 ,342.00 ,23.94 ,0.00 ,365.94
S50M19 ,SE-00350 ,S ,20 ,1106.70 ,0.00 ,342.00 ,23.94 ,0.00 ,365.94
S50M19 ,SE-00351 ,S ,1 ,1106.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SE-00352 ,S ,2 ,1106.70 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SE-00353 ,S ,2 ,1106.70 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SE-00354 ,S ,1 ,1106.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SE-00355 ,S ,1 ,1106.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SE-00356 ,S ,1 ,1106.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00357 ,S ,7 ,1105.70 ,0.00 ,119.70 ,8.38 ,0.00 ,128.08
S50M19 ,SH-00358 ,S ,1 ,1105.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00359 ,S ,2 ,1105.70 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SH-00360 ,S ,5 ,1105.70 ,0.00 ,85.50 ,5.99 ,0.00 ,91.49
S50M19 ,SH-00361 ,S ,1 ,1105.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00362 ,S ,1 ,1105.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00363 ,S ,3 ,1105.70 ,0.00 ,51.30 ,3.59 ,0.00 ,54.89
S50M19 ,SH-00364 ,S ,1 ,1105.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00365 ,S ,1 ,1105.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00366 ,S ,1 ,1105.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00367 ,S ,1 ,1105.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00368 ,S ,20 ,1105.70 ,0.00 ,342.00 ,23.94 ,0.00 ,365.94
S50M19 ,SH-00369 ,S ,4 ,1105.70 ,0.00 ,68.40 ,4.79 ,0.00 ,73.19
S50M19 ,SH-00370 ,S ,2 ,1105.70 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,BU-00371 ,B ,1 ,1106.80 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00372 ,B ,1 ,1106.80 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00373 ,B ,1 ,1106.80 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00374 ,B ,10 ,1106.80 ,0.00 ,171.00 ,11.97 ,0.00 ,182.97
S50M19 ,BU-00375 ,B ,1 ,1106.80 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00376 ,B ,5 ,1106.80 ,0.00 ,85.50 ,5.99 ,0.00 ,91.49
S50M19 ,BU-00377 ,B ,1 ,1106.80 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00378 ,B ,1 ,1106.80 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00379 ,B ,2 ,1106.80 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,BU-00380 ,B ,27 ,1106.80 ,0.00 ,461.70 ,32.32 ,0.00 ,494.02
S50M19 ,SH-00381 ,S ,29 ,1108.70 ,0.00 ,495.90 ,34.71 ,0.00 ,530.61
S50M19 ,SH-00382 ,S ,1 ,1108.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00383 ,S ,2 ,1108.70 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SH-00384 ,S ,1 ,1108.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00385 ,S ,1 ,1108.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00386 ,S ,1 ,1108.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00387 ,S ,1 ,1108.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00388 ,S ,5 ,1108.70 ,0.00 ,85.50 ,5.99 ,0.00 ,91.49
S50M19 ,SH-00389 ,S ,1 ,1108.70 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00390 ,S ,8 ,1108.70 ,0.00 ,136.80 ,9.58 ,0.00 ,146.38
S50M19 ,BU-00391 ,B ,9 ,1109.40 ,0.00 ,153.90 ,10.77 ,0.00 ,164.67
S50M19 ,BU-00392 ,B ,10 ,1109.40 ,0.00 ,171.00 ,11.97 ,0.00 ,182.97
S50M19 ,BU-00393 ,B ,1 ,1109.40 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,BU-00394 ,B ,3 ,1109.40 ,0.00 ,51.30 ,3.59 ,0.00 ,54.89
S50M19 ,BU-00395 ,B ,2 ,1109.40 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,BU-00396 ,B ,2 ,1109.40 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,BU-00397 ,B ,23 ,1109.40 ,0.00 ,393.30 ,27.53 ,0.00 ,420.83
S50M19 ,SH-00398 ,S ,42 ,1108.00 ,0.00 ,718.20 ,50.27 ,0.00 ,768.47
S50M19 ,SH-00399 ,S ,3 ,1108.00 ,0.00 ,51.30 ,3.59 ,0.00 ,54.89
S50M19 ,SH-00400 ,S ,5 ,1108.00 ,0.00 ,85.50 ,5.99 ,0.00 ,91.49
S50M19 ,BU-00401 ,B ,50 ,1108.00 ,0.00 ,855.00 ,59.85 ,0.00 ,914.85
S50M19 ,SH-00402 ,S ,1 ,1108.00 ,0.00 ,17.10 ,1.20 ,0.00 ,18.30
S50M19 ,SH-00403 ,S ,2 ,1108.00 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
S50M19 ,SH-00404 ,S ,2 ,1108.00 ,0.00 ,34.20 ,2.39 ,0.00 ,36.59
